,id,Comuna,N_Habitaciones,N_Baños,N_Estacionamientos,Amoblado,Total_Superficie_M2,Valor_UF,Link,colUF/m2,Tasa cada 100Mil,Rango,closest_metro,dist_closest_metro,closest_super,closest_super_dist
60,63,Quilicura,2.0,1.0,1.0,No,74.0,2236.93,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/los-apeninos-con-tierra-del-fuego/5902147,30.0,409.6,medio,LOS LIBERTADORES,5.449183381248498,Express de Lider,0.6356074683662621
61,64,Lampa,3.0,3.0,2.0,,240.0,6850.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lampa/casa/avenida-el-rodeo-1393/5842377,29.0,394.9,medio,LOS LIBERTADORES,1988.4000350466265,Colina,541.6147931694943
62,65,Santiago,3.0,3.0,1.0,,153.0,0.18,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/ciudad-del-sol/6797635,0.0,1183.1,crítico,PROTECTORA DE LA INFANCIA,1.139467607978616,Puente Alto ,1.1907085224411589
63,66,Maipú,2.0,1.0,1.0,No,150.0,2520.48,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/yc-56743-los-adobesyc-56743-de-lo-infante/6509667,17.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
64,67,San Bernardo,2.0,1.0,1.0,,1125.9585436648158,1984.88,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo/6819664,2.0,598.2,alto,LOS LIBERTADORES,4174.1009014489855,Express de Lider,799.0015880028541
65,68,La Florida,3.0,1.0,1.0,No,146.0,4347.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/los-clarineslas-hortencias/5559749,30.0,541.5,alto,TRINIDAD,4.428975022875378,Unimarc,1.216796660645036
66,69,Puente Alto,4.0,3.0,3.0,,208.0,4568.37,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/nemesio-vicuna-2504/4084549,22.0,369.1,medio,PLAZA DE PUENTE ALTO,0.5166795703590088,Plazuela Independencia,1.1889724990166914
67,70,Las Condes,6.0,3.0,3.0,No,288.0,9485.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/mall-los-dominicos/6351981,33.0,465.6,medio,LOS DOMINICOS,1.0366592281675622,Los Dominicos ,0.079721364642748
68,71,Quilicura,2.0,1.0,1.0,No,88.0,2268.43,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/quilicura-region-metropolitana/6710587,26.0,409.6,medio,LOS LIBERTADORES,4.096254508505572,Quilicura ,1.179663476824502
69,72,Pirque,6.0,4.0,6.0,,6942.0,14500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/pirque/casa/av-virginia-subercaseaux-3600/5634813,2.0,212.0,bajo,PLAZA DE PUENTE ALTO,2.720413735499335,Superbodega Acuenta,3.602565981952282
70,73,San Bernardo,3.0,2.0,1.0,No,82.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/villa-la-campina-de-nos-san-bernardo/6719259,29.0,598.2,alto,LOS LIBERTADORES,3919.78952123141,Express de Lider,397.62158889358886
71,74,Pudahuel,3.0,1.0,2.443019943019943,No,98.0,1575.3,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/casa-2-pisos-en-pudahuel/6618230,16.0,471.9,medio,PUDAHUEL,11.763654364003278,Unimarc,3.7300224523731975
72,75,Puente Alto,3.0,1.0,2.0,No,75.0,3334.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/profeta-exequiel-puente-alto/6600519,44.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
73,76,Ñuñoa,4.0,3.0,1.0,No,790.0,16993.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/plaza-nunoa/5714295,22.0,589.1,alto,CHILE-ESPAÑA,0.3453825326063727,Lider,0.6918146138878977
74,77,Puente Alto,4.0,1.0,2.0,No,150.0,2646.5,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/5907606,18.0,369.1,medio,PROTECTORA DE LA INFANCIA,1.3702824057646843,Express de Lider,1.1793406352206652
75,78,San Bernardo,3.0,2.0,2.0,No,178.0,4810.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/a-10-minutos-del-mall-plaza-sur/6715597,27.0,598.2,alto,LOS LIBERTADORES,3919.78952123141,Express de Lider,397.62158889358886
76,79,La Reina,4.0,4.0,3.0,No,396.0,12890.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/amplia-casa-en-venta-gran-potencial/6719449,33.0,565.4,alto,FERNANDO CASTILLO VELASCO,2.1629950938800966,Lider,0.9437413907081876
77,80,Santiago,2.0,1.0,2.443019943019943,No,37.0,2800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/5825990,76.0,1183.1,crítico,QUINTA NORMAL,0.6433057056402597,Lider,0.5412050371496205
78,81,La Florida,4.0,2.0,2.443019943019943,No,123.0,3780.72,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/av-la-floridasan-jose-de-la-estrellacementerio-parque-el-prado/4911290,31.0,541.5,alto,TRINIDAD,4.428975022875378,Unimarc,1.216796660645036
79,82,Ñuñoa,3.0,2.0,2.0,,132.0,7876.5,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/mira-esto-rosita-renard/5811333,60.0,589.1,alto,CHILE-ESPAÑA,0.3176693256994786,Lider,0.1432822431729541
80,83,Conchalí,4.0,2.0,1.0,No,180.0,4253.31,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/casa-esquina-en-avenida-180-m2-4-dormitorios-2-banos/2672835,24.0,492.1,medio,VIVACETA,0.4533231667971888,Dorsal,1.6558806329707816
81,84,San Miguel,3.0,1.0,2.0,No,660.0,20163.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-miguel-region-metropolitana/5973194,31.0,735.9,alto,SAN MIGUEL,0.0478475322808003,Carlos Valdovinos,1.5331839629733552
82,85,Santiago,3.0,1.0,3.0,,130.0,9150.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/ciudad-del-nino/6415539,70.0,1183.1,crítico,CIUDAD DEL NIÑO,0.0077481732858126,Jumbo Maipú,3.1779480804329143
83,86,Ñuñoa,7.0,5.0,3.0,No,286.0,10500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/casa-habitacional-con-patente-oficina/6265360,37.0,589.1,alto,CHILE-ESPAÑA,0.3176693256994786,Lider,0.1432822431729541
84,87,Vitacura,4.0,4.0,2.443019943019943,No,1002.0,33500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/santa-maria-de-manquehueparque-antonio-rabat/6256754,33.0,593.7,alto,MANQUEHUE,4.267750178143494,Unimarc,1.0520071767864787
85,88,La Cisterna,3.0,1.0,2.0,,143.5,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/avenida-fernandez-albano/6607821,29.0,794.1,crítico,EL PARRON,0.546764825315736,Intermodal,1.7512731364254506
86,89,Santiago,4.0,3.0,2.0,,220.0,6931.32,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-castanos/6797559,32.0,1183.1,crítico,LAS MERCEDES,5.0571722740742295,Express de Lider,1.6411176062876316
87,90,Puente Alto,4.0,3.0,2.443019943019943,No,253.0,7990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/las-vizcachas-monte-andino/5484965,32.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
88,91,Puente Alto,3.0,1.0,1.0,No,75.0,3119.09,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/6518105,42.0,369.1,medio,PROTECTORA DE LA INFANCIA,1.3702824057646843,Express de Lider,1.1793406352206652
89,92,Peñaflor,3.0,2.0,2.0,No,100.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/psje-las-taguas-con-21-de-mayo/6028173,22.0,284.4,bajo,LOS DOMINICOS,10368.640618653786,Jumbo Chamisero,64.49704335126972
90,93,Buin,3.0,2.0,1.0,,156.0,4100.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/detective-vicente-bourguett-chaverini/6828968,26.0,435.1,medio,PLAZA DE PUENTE ALTO,20.47522551893628,Unimarc,12.047918569536938
91,94,La Florida,4.0,2.0,4.0,No,485.0,9900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/los-tulipanes-las-magnolias/6398346,20.0,541.5,alto,TRINIDAD,4.428975022875378,Unimarc,1.216796660645036
92,95,Las Condes,5.0,5.0,4.0,No,504.0,29615.63,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condes-region-metropolitana/6599873,59.0,465.6,medio,MANQUEHUE,0.110755126974694,Artesanos,0.1293562005249037
93,96,Colina,3.0,3.0,3.0,,210.0,5750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/estancia-liray-colina/6515754,27.0,421.3,medio,LOS LIBERTADORES,17.02431390759666,Talagante Cordillera ,1.0369782150800015
94,97,Las Condes,5.0,4.0,2.443019943019943,No,585.0,34000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/cuarto-centenario/5896803,58.0,465.6,medio,LOS DOMINICOS,2.3665376422790065,Jumbo La Reina ,0.0945330075244462
95,98,La Cisterna,6.0,3.0,2.0,No,200.0,9451.8,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/yc-56608-gral-freireyc-56608-fernando-rioja/6426499,47.0,794.1,crítico,EL PARRON,0.4229712777521749,Intermodal,1.0228898350797733
96,99,La Florida,5.0,5.0,3.0,,192.0,8199.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/de-los-barbechos-9071/6071840,43.0,541.5,alto,TRINIDAD,4.428975022875378,Unimarc,1.216796660645036
97,100,Lo Barnechea,4.0,5.0,2.443019943019943,No,1003.0,31800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/las-lomas-de-la-dehesa/6361260,32.0,276.8,bajo,LOS DOMINICOS,19.18722606594324,Express de Lider,12.229156722320129
98,101,Santiago,5.0,3.0,2.0,,140.0,5356.02,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/av-san-carlos/6797785,38.0,1183.1,crítico,LAS MERCEDES,3.5638966161510246,Express de Lider,0.2059799126564846
99,102,El Bosque,2.0,1.0,2.443019943019943,No,91.0,2583.49,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/francisco-de-camargo-esquina-lo-blanco/6285221,28.0,408.1,medio,LOS LIBERTADORES,6049.388115283039,Colina ,411.91513553454143
100,103,Las Condes,3.0,3.0,1.0,No,204.0,16800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condes-region-metropolitana/6519248,82.0,465.6,medio,MANQUEHUE,0.110755126974694,Artesanos,0.1293562005249037
101,104,Maipú,4.0,3.0,1.0,,134.0,5828.61,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/avenida-el-rosal/6594454,43.0,370.9,medio,SANTIAGO BUERAS,1.8575043189743308,La Farfana,0.0
102,105,La Reina,5.0,4.0,2.0,No,500.0,17840.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/alvaro-casanova-talinay/4702081,36.0,565.4,alto,FERNANDO CASTILLO VELASCO,3.353531745721188,Lider,1.9146074016281132
103,106,El Bosque,5.0,1.0,1.0,,149.0,3087.59,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/av-lo-martinez-960/6834560,21.0,408.1,medio,SAN RAMON,3.8418178087065775,Fleming,0.959529001426174
104,107,Macul,2.0,1.0,1.0,No,176.0,2804.03,https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/americo-vespuciosan-vicente-de-paul/4573014,16.0,501.9,medio,LAS TORRES,1.4612949816661576,Central Mayorista,1.9021406192389676
105,108,Puente Alto,2.0,1.0,2.0,No,0.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/6626102,inf,369.1,medio,PROTECTORA DE LA INFANCIA,1.3702824057646843,Express de Lider,1.1793406352206652
106,109,Santiago,3.0,3.0,2.0,,141.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/pukara-de-lasana/6790090,31.0,1183.1,crítico,PROTECTORA DE LA INFANCIA,3.056207572051439,Express de Lider,0.6263300125181374
107,110,La Florida,4.0,3.0,2.443019943019943,No,121.0,5198.49,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/santa-martatrinidad-oriente/6725201,43.0,541.5,alto,TRINIDAD,4.428975022875378,Unimarc,1.216796660645036
108,111,Las Condes,2.0,1.0,2.443019943019943,No,312.0,6700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/casa-en-alejandro-fleming/5896871,21.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
109,112,El Bosque,3.0,1.0,1.0,,126.0,2400.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/pje-uno-158/6594013,19.0,408.1,medio,LOS LIBERTADORES,6049.388115283039,Colina ,411.91513553454143
110,113,Maipú,5.0,2.0,1.0,No,140.0,2741.02,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/las-tinajassan-jose/6713736,20.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
111,114,Ñuñoa,3.0,2.630757613893783,2.443019943019943,No,45.0,6100.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/nunoa-region-metropolitana/6724223,136.0,589.1,alto,ÑUÑOA L3,0.0514099308866222,Lider,0.4085160488684184
112,115,Puente Alto,3.0,1.0,1.0,,157.0,3150.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/lomas-del-viento-216/6819119,20.0,369.1,medio,PLAZA DE PUENTE ALTO,3.690039073893341,Superbodega Acuenta,0.7030604374444379
113,116,San Bernardo,3.0,3.0,2.0,No,163.0,4890.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/a-5-minutos-del-mall-plaza-sur/6558073,30.0,598.2,alto,LOS LIBERTADORES,3919.78952123141,Express de Lider,397.62158889358886
114,117,Santiago,3.0,2.0,1.0,,1125.9585436648158,4347.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/portezuelo-del-volcan/6789949,4.0,1183.1,crítico,PROTECTORA DE LA INFANCIA,4.396117786861273,Express de Lider,1.0158069582222755
115,118,Maipú,3.0,2.0,1.0,,152.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/german-garces/6830894,29.0,370.9,medio,PLAZA DE MAIPU,2.9555357303637715,Express de Lider,0.7718553776338725
116,119,Las Condes,5.0,4.0,2.443019943019943,No,900.0,29700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/camino-san-antonio-230/6186893,33.0,465.6,medio,LOS DOMINICOS,5.067978277743574,Lider,0.3584027537216914
117,120,La Florida,3.0,2.0,2.0,,223.0,5513.55,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/p-los-sauces-8426/6457718,25.0,541.5,alto,ROJAS MAGALLANES,2.363505130577704,"La Florida, Enrique Olivares",1.2841105969837003
118,121,Santiago,3.0,2.0,1.0,,1125.9585436648158,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/pie-andino/6791067,4.0,1183.1,crítico,VESPUCIO NORTE,12.22064214548313,Piedra Roja ,1.4394223356723033
119,122,Pudahuel,3.0,3.0,6.0,No,510.0,9924.39,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/pudahuel-region-metropolitana/6618683,19.0,471.9,medio,PUDAHUEL,1.3801673247512911,Unimarc,1.3172295369312623
120,123,Las Condes,3.0,2.0,2.0,No,290.0,11499.68,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/los-dominicos-excelente-sector/5172676,40.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
121,124,Cerrillos,6.0,3.0,2.443019943019943,No,125.0,5198.49,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerrillos/casa/diputado-angel-fantuzzi/6624576,42.0,729.4,alto,CERRILLOS,3.5918438425126444,Plaza Oeste ,1.415036792085324
122,125,Santiago,4.0,3.0,1.0,,128.0,4600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/ciudad-del-sol/6666775,36.0,1183.1,crítico,PROTECTORA DE LA INFANCIA,1.139467607978616,Puente Alto ,1.1907085224411589
123,126,Maipú,5.0,1.0,2.443019943019943,No,61.0,2110.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/inca-de-oroagua-santa/5111303,35.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
124,127,Quilicura,4.0,2.0,1.0,No,68.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/san-ignasio-de-loyola-2/6714362,32.0,409.6,medio,LOS LIBERTADORES,5.449183381248498,Express de Lider,0.6356074683662621
125,128,Santiago,4.0,1.0,1.0,,105.0,2110.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/cerrillos/5043539,20.0,1183.1,crítico,SANTIAGO BUERAS,25.61050223862771,Unimarc,10.622362163030282
126,129,Santiago,4.0,3.0,2.0,,130.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santa-teresita/6790850,36.0,1183.1,crítico,LOS LIBERTADORES,4121.65260937266,Express de Lider,612.5154247947941
127,130,Las Condes,5.0,1.0,2.0,No,160.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condes-region-metropolitana/6623397,30.0,465.6,medio,MANQUEHUE,0.110755126974694,Artesanos,0.1293562005249037
128,131,Santiago,3.0,2.0,2.0,,156.0,4600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/alto-pinar/6666772,29.0,1183.1,crítico,LAS MERCEDES,0.4081965534253915,Plazuela Independencia,0.5070562580316154
129,132,Padre Hurtado,3.0,1.0,2.443019943019943,No,325.0,3780.72,https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/rio-tolten-630/6039397,12.0,318.8,medio,PLAZA DE MAIPU,7.5366122011540195,Express de Lider,1.1511830387425144
130,133,Santiago,5.0,5.0,2.443019943019943,No,189.0,10081.92,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/virreinato-19/6342739,53.0,1183.1,crítico,SANTA ISABEL,0.301170218208273,Bustamante,0.6283774835632246
131,134,La Reina,3.0,2.0,1.0,No,123.0,7561.44,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/bramantejulio-montebruno/6508640,61.0,565.4,alto,FERNANDO CASTILLO VELASCO,2.1629950938800966,Lider,0.9437413907081876
132,135,Lampa,5.0,2.0,2.0,No,700.0,3938.25,https://chilepropiedades.cl/ver-publicacion/venta-usada/lampa/casa/lampa-region-metropolitana/5874058,6.0,394.9,medio,LOS LIBERTADORES,19.08459164557622,Unimarc,0.5448884295330627
133,137,Santiago,3.0,3.0,2.0,,137.0,4568.37,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/avinon/6790560,33.0,1183.1,crítico,LOS LIBERTADORES,8111.862065125445,Express de Lider,1269.4858341338595
134,138,San Ramón,4.0,2.0,2.443019943019943,No,170.0,2520.48,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/casa-2-pisos-en-la-bandera/5781571,15.0,488.3,medio,LOS LIBERTADORES,5043.074301306306,Lider,1211.4594272729216
135,139,Maipú,3.0,1.0,1.0,,70.0,2615.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/villa-el-golf-metro-las-parcelas/3589486,37.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
136,140,La Pintana,2.0,1.0,2.443019943019943,No,162.0,2425.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/a-pasos-de-avenida-san-francisco/6560088,15.0,421.2,medio,HOSPITAL SOTERO DEL RIO,4.477888177916965,La Pintana,0.3860894536114724
137,141,San Bernardo,4.0,1.0,2.0,No,205.0,3686.2,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo-region-metropolitana/5696675,18.0,598.2,alto,PLAZA DE MAIPU,31.19687457553875,Melipilla ,17.161429945690404
138,142,Colina,4.0,3.0,2.443019943019943,No,460.0,15000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/jose-rabat-9200/6556782,33.0,421.3,medio,LOS LIBERTADORES,10.779544913107252,Piedra Roja ,3.108555794946245
139,143,Las Condes,3.0,3.0,3.0,No,324.0,14300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/hermanos-cabot/6412876,44.0,465.6,medio,HERNANDO DE MAGALLANES,1.5312376280392497,Vitacura Alderete ,1.111205443903705
140,144,Santiago,4.0,4.0,2.0,,180.0,13870.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/hamburgo-simon-bolivar/4655401,77.0,1183.1,crítico,SIMON BOLIVAR,0.4921057980642502,Express de Lider,0.3369704749040957
141,145,Lo Barnechea,6.0,5.0,2.443019943019943,No,808.0,23500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/excelente-ubicacionel-tranque/6144441,29.0,276.8,bajo,LOS DOMINICOS,19.18722606594324,Express de Lider,12.229156722320129
142,146,Quinta Normal,4.0,2.0,2.443019943019943,,400.0,7876.5,https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/catedral/6838250,20.0,745.1,alto,BLANQUEADO,0.6117768102229608,Compañía,0.3015752468279212
143,147,La Florida,3.0,1.0,1.0,,120.0,1890.36,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-serena-11180/6789118,16.0,541.5,alto,LOS DOMINICOS,10416.702397778286,Jumbo Chamisero,137.3120052330912
144,148,Puente Alto,2.0,1.0,2.443019943019943,No,60.0,1827.35,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/av-las-nieves-ote-av-corbeta-norte-am57101av-mexico-am/6618780,30.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
145,149,Isla de Maipo,3.0,3.0,2.443019943019943,No,1100.0,9000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/isla-de-maipo/casa/sector-galvez/6555370,8.0,232.8,bajo,PLAZA DE MAIPU,30.202763770931544,Peñaflor ,16.37731730730836
146,150,Vitacura,5.0,4.0,1.0,No,280.0,15500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/colegio-alemangeronimo-de-alderete/3155120,55.0,593.7,alto,MANQUEHUE,3.203767524179193,Unimarc,0.4957991754219655
147,151,Santiago,4.0,2.0,2.443019943019943,No,157.0,5639.57,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/metro-nuble/6622934,36.0,1183.1,crítico,PLAZA DE ARMAS,0.0577957445561542,Express de Lider,0.2421656996236552
148,152,Peñalolén,4.0,3.0,2.0,,470.0,14000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/los-alerces-consominio-la-foresta/4908368,30.0,415.5,medio,FERNANDO CASTILLO VELASCO,5.9055194766508015,Consistorial,3.3343236842717343
149,153,Puente Alto,5.0,2.0,3.0,No,113.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/pasaje-6/6208548,24.0,369.1,medio,PROTECTORA DE LA INFANCIA,3.028413703385012,Express de Lider,0.667385389720314
150,154,Maipú,5.0,1.0,1.0,No,84.0,2425.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/roberto-llonaagaves-del-paraiso/6033099,29.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
151,155,Quilicura,3.0,2.0,1.0,,67.0,2993.07,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/av-las-torres-74/6792918,45.0,409.6,medio,LOS LIBERTADORES,3.1409137694456275,Quilicura ,1.666741107444376
152,156,Colina,4.0,4.0,2.443019943019943,No,420.0,14500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/chamisero-los-maitenes/6726667,35.0,421.3,medio,LOS LIBERTADORES,6.743905843275116,Pedro Fontova,3.171823522912693
153,157,Peñalolén,6.0,2.0,2.443019943019943,No,161.0,4883.43,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/av-consistoriallas-parcelas/5268551,30.0,415.5,medio,FERNANDO CASTILLO VELASCO,2.6518705404658403,Consistorial,0.8416619845804278
154,158,El Monte,3.0,1.0,2.0,No,84.0,1800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-monte/casa/pasaje-constitucion/6711466,21.0,312.7,medio,PLAZA DE MAIPU,28.352160285835083,Peñaflor ,11.645640930541523
155,159,Estación Central,8.0,2.0,2.443019943019943,No,162.0,3150.6,https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/calle-bahia/6434223,19.0,793.1,crítico,LOS LIBERTADORES,6249.247818261318,Lider,755.5167821820892
156,160,Peñalolén,5.0,4.0,2.0,No,410.0,12995.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/amplia-y-hermosa-casa-con-vista-a-la-cordillera/6265338,32.0,415.5,medio,FERNANDO CASTILLO VELASCO,5.9055194766508015,Consistorial,3.3343236842717343
157,161,Buin,4.0,2.0,2.443019943019943,No,4080.0,24574.67,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/caletera-5-surav-san-sebastian/3992546,6.0,435.1,medio,PLAZA DE PUENTE ALTO,20.47522551893628,Unimarc,12.047918569536938
158,162,Recoleta,3.0,1.0,1.0,,111.0,4820.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/zapadores/6567304,43.0,962.8,crítico,ZAPADORES,0.0068969280178419,Lider,1.1816912826303585
159,163,Huechuraba,4.0,4.0,2.443019943019943,No,2000.0,20000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/universidad-mayor/3994285,10.0,536.5,alto,VESPUCIO NORTE,2.8873649752979444,Ciudad Empresarial ,1.4586562350768768
160,164,Santiago,4.0,2.0,2.0,,204.0,4568.37,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/luis-matte-larrain/6818900,22.0,1183.1,crítico,PROTECTORA DE LA INFANCIA,2.8897867133337147,Express de Lider,1.2752136577806443
161,165,Puente Alto,3.0,2.0,1.0,No,74.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/el-peralmartin-pescador/5822312,32.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
162,166,Puente Alto,3.0,2.0,3.0,No,152.0,4830.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/6710614,32.0,369.1,medio,PROTECTORA DE LA INFANCIA,1.3702824057646843,Express de Lider,1.1793406352206652
