,Codigo_Aviso,Comuna,Link,Tipo_Vivienda,N_Habitaciones,N_Baños,N_Estacionamientos,Amoblado,Total_Superficie_M2,Superficie_Construida_M2,anoConstruccion,Valor_UF,Valor_CLP,Dirección,tipoPublicacion,Quién_Vende,Corredor,fechaPublicacion
2100,6687759,La Florida,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/de-los-barbechos-la-florida/6687759,Casa,5.0,5.0,,No,248.0,248.0,,8200.0,260268000.0,"La Florida, De Los Barbechos, La Florida",Venta Usada,                      Vilches Propiedades                  ,Agente365 chile,24/03/2022
2101,6656578,Colina,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/los-astronautassan-nicolas/6656578,Casa,3.0,1.0,,No,135.0,90.0,,5040.96,160000000.0,"Colina, Los Astronautas/San Nicolas",Venta Usada,                      Jorge Pablo Caro Propiedades                  ,Jorge Pablo Caro Propiedades,25/03/2022
2102,5997478,La Reina,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/propiedad-de-643-m2-en-sector-residencial/5997478,Casa,3.0,5.0,,No,643.0,219.0,,14177.69,450000000.0,"La Reina, Propiedad de 643 m2 en sector residencial.",Venta Usada,                      Corretajes Prosal Ltda.                  ,Corretajes Prosal,27/03/2022
2103,5143764,Las Condes,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condes-region-metropolitana/5143764,Casa,3.0,1.0,2.0,No,160.0,40.0,,4410.84,140000000.0,"Las Condes, Las Condes, Región Metropolitana",Venta Usada,                      Victor Ureta Ponce                  ,Todo Propiedades,26/03/2022
2104,6717412,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/benjamin-lillo-980/6717412,Casa,3.0,1.0,1.0,,120.0,68.0,1992.0,2993.07,95000000.0,"Santiago, Benjamin Lillo 980",Venta Usada,                      Adoniv                  ,,24/03/2022
2105,6281884,Pudahuel,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/la-estrella/6281884,Casa,3.0,1.0,1.0,No,90.0,80.0,1995.0,2520.48,80000000.0,"Pudahuel, La Estrella",Venta Usada,                      Houm                  ,Houm,26/03/2022
2106,5647267,Lo Espejo,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/veracruz/5647267,Casa,5.0,2.0,3.0,No,230.0,230.0,2022.0,5000.0,158700000.0,"Lo Espejo, Veracruz",Venta Usada,                      Houm                  ,Houm,25/03/2022
2107,6484827,Providencia,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/monsenor-carlos-casanueva-providencia/6484827,Casa,4.0,5.0,3.0,No,420.0,850.0,,42000.0,1333080000.0,"Providencia, Monseñor Carlos Casanueva , Providencia",Venta Usada,                      Claudia Lizana Pröschle                  ,Propiedades Proschle,25/03/2022
2108,6228037,La Florida,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/trinidad-con-santa-raquel/6228037,Casa,3.0,1.0,7.0,No,154.0,61.0,,3345.0,106170300.0,"La Florida, Trinidad con Santa Raquel",Venta Usada,                      Grupo Premium Propiedades Santiago                  ,Grupo Premium Propiedades Santiago,24/03/2022
2109,5759972,Colina,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/chacabuco-a-20-min-de-chicureo-por-autopista-los-libertadores/5759972,Casa,6.0,3.0,,No,4000.0,357.0,,13500.0,428490000.0,"Colina, Chacabuco a 20 min. de Chicureo por Autopista Los Libertadores",Venta Usada,                      Tania Barriga                  ,Mi Llave,25/03/2022
2110,6090079,Las Condes,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/carlos-pena-otaegui-las-condesa/6090079,Casa,4.0,3.0,,No,845.0,277.0,,23500.0,745890000.0,"Las Condes, Carlos Peña Otaegui / Las Condesa",Venta Usada,                      Isabel Lasch                  ,Sucursal El Bosque Sur,27/03/2022
2111,6401209,La Reina,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/casa-para-remodelar-120m21000m2-totales-la-reina-sur-3d1b4est/6401209,Casa,3.0,2.0,3.0,No,1000.0,120.0,,41394.0,1313845560.0,"La Reina, Casa para remodelar 120m2/1000m2 totales la reina sur 3d/1b/4est",Venta Usada,                      Grupo Premium Propiedades Santiago                  ,Grupo Premium Propiedades Santiago,26/03/2022
2112,6234813,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/acceso-sur-con-luis-matte-larrain/6234813,Casa,4.0,1.0,1.0,No,91.0,74.0,,1890.36,60000000.0,"Puente Alto, Acceso Sur con Luis Matte Larrain",Venta Usada,                      KalMa Propiedades                  ,Unne,24/03/2022
2113,5738181,Maipú,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/rene-olivares-rebeca-sur-bosques-del-sur/5738181,Casa,4.0,4.0,2.0,No,144.0,114.0,,4705.0,149336700.0,"Maipú, Rene olivares rebeca sur/ bosques del sur",Venta Usada,                      Mauricio Duarte                  ,Mi Llave,26/03/2022
2114,5896178,Pirque,https://chilepropiedades.cl/ver-publicacion/venta-usada/pirque/casa/virginia-subercaseuxhernan-prieto/5896178,Casa,5.0,5.0,,No,5000.0,280.0,,11900.0,377706000.0,"Pirque, Virginia subercaseux/hernan prieto",Venta Usada,                      Mauricio Pino Propiedades                  ,Mauricio Pino Propiedades,25/03/2022
2115,6766273,San Bernardo,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/perez-ossa-san-bernardo/6766273,Casa,2.0,1.0,,No,145.0,2000.0,,10712.04,340000000.0,"San Bernardo, Pérez Ossa, San Bernardo",Venta Usada,                      Armacima Propiedades                  ,Armacima,25/03/2022
2116,6226280,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/plaza-puente-alto-nemesio-vicuna/6226280,Casa,3.0,2.0,2.0,No,625.0,178.0,,5282.0,167650680.0,"Puente Alto, Plaza Puente Alto- Nemesio Vicuña",Venta Usada,                      Grupo Premium Propiedades Santiago                  ,Grupo Premium Propiedades Santiago,24/03/2022
2117,6758135,Independencia,https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/plaza-chacabuco-casa-3d2b-con-piscina-ampliacion-2d1b/6758135,Casa,3.0,2.0,3.0,No,250.0,155.0,,9600.0,304704000.0,"Independencia, Plaza chacabuco; casa 3d/2b con piscina + ampliacion 2d/1b",Venta Usada,                      Balver SpA                  ,Unne,25/03/2022
2118,6570177,Providencia,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/pedro-de-valdivia-norte-los-navegantesel-cerro/6570177,Casa,4.0,3.0,1.0,No,445.0,192.0,,26200.0,831588000.0,"Providencia, Pedro de Valdivia Norte // Los Navegantes/El Cerro",Venta Usada,                      Evaristo Lillo                  ,Evaristo Lillo,27/03/2022
2119,5997609,Maipú,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/oceano-atlantico-av-cuatro-poniente/5997609,Casa,3.0,1.0,1.0,No,101.0,66.0,,2047.89,65000000.0,"Maipú, Oceano Atlantico & Av Cuatro Poniente",Venta Usada,                      M&O Propiedades                  ,Unne,26/03/2022
2120,6688373,Maipú,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/kivi-maipu/6688373,Casa,3.0,1.0,1.0,No,56.0,56.0,,2993.07,95000000.0,"Maipú, Kivi , Maipú",Venta Usada,                      Vilches Propiedades                  ,Agente365 chile,24/03/2022
2121,6151396,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/nubleviel/6151396,Casa,6.0,2.0,2.0,No,214.0,147.0,,7570.0,240271800.0,"Santiago, ñuble/viel",Venta Usada,                      Imán Urbano (Gestión Inmobiliaria)                  ,Mi Llave,26/03/2022
2122,6778788,La Reina,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/metro-fernando-castillo-velasco-la-reina/6778788,Casa,3.0,2.0,1.0,,328.0,100.0,,11040.0,350409600.0,"La Reina, Metro Fernando Castillo Velasco, La Reina",Venta Usada,                      Erazo Propiedades                  ,Erazo Propiedades,25/03/2022
2123,6388263,Macul,https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/froilan-roa-las-loicas/6388263,Casa,3.0,1.0,,No,240.0,80.0,,5313.0,168634620.0,"Macul, Froilan roa/ las loicas",Venta Usada,                      Carola Santilli                  ,,25/03/2022
2124,6655645,La Florida,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/manutara/6655645,Casa,2.0,1.0,,No,104.0,64.0,,2100.0,66654000.0,"La Florida, Manutara",Venta Usada,                      Propiedades Cristian Sepulveda                  ,Unne,24/03/2022
2125,6664232,Quilicura,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/a-un-costado-del-santa-isabel-de-lo-marcoleta/6664232,Casa,3.0,2.0,2.0,No,115.0,70.0,,5040.96,160000000.0,"Quilicura, a un costado del Santa Isabel de lo marcoleta",Venta Usada,                      Broker Inmobiliaria 3.0                  ,Unne,25/03/2022
2126,6486531,Quilicura,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/entre-marcoleta-y-nueva-central/6486531,Casa,2.0,1.0,1.0,No,60.0,54.0,,2299.94,73000000.0,"Quilicura, Entre Marcoleta y Nueva Central.",Venta Usada,                      Paulina Gonzalez                  ,Mi Llave,27/03/2022
2127,6053086,Las Condes,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/evaristo-lillo/6053086,Casa,4.0,4.0,4.0,Sí,650.0,250.0,1961.0,29000.0,920460000.0,"Las Condes, Evaristo Lillo",Venta Usada,                      Houm                  ,Houm,26/03/2022
2128,6071006,San Bernardo,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/ycm-55509-bombero-victor-silvaycm-55509-santa-marta/6071006,Casa,4.0,1.0,1.0,No,72.0,82.0,,1795.84,57000000.0,"San Bernardo, (YCM 55509) Bombero Victor Silva/(YCM 55509)  Santa Marta",Venta Usada,                      Propiedades Centro Santiago SPA                  ,Propiedades Centro Santiago SPA,24/03/2022
2129,5887969,Estación Central,https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/las-parcelasav-gladys-marin-millie/5887969,Casa,3.0,1.0,1.0,No,186.0,72.0,,4725.9,150000000.0,"Estación Central, Las Parcelas/Av. Gladys Marin Millie",Venta Usada,                      Mauricio Pino Propiedades                  ,Mauricio Pino Propiedades,26/03/2022
2130,6209105,El Monte,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-monte/casa/los-libertadores-el-monte/6209105,Casa,3.0,1.0,1.0,No,54.0,150.0,,2450.0,77763000.0,"El Monte, Los Libertadores , El Monte",Venta Usada,                      Anexa Propiedades                  ,OpenBrokers - Corredores Asociados,25/03/2022
2131,3170674,Providencia,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/maria-luisa-santanderricardo-matte-perez/3170674,Casa,7.0,7.0,5.0,No,305.0,350.0,,23854.0,757125960.0,"Providencia, Maria luisa santander/ricardo matte perez",Venta Usada,                      Jorge Pablo Caro Propiedades                  ,Jorge Pablo Caro Propiedades,25/03/2022
2132,6658387,Lo Barnechea,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/sector-el-arrayan/6658387,Casa,4.0,3.0,,No,5500.0,280.0,,25000.0,793500000.0,"Lo Barnechea, sector El arrayán",Venta Usada,                      Inmobili SpA                  ,Unne,24/03/2022
2133,5283660,El Bosque,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/calle-navusbaquedano/5283660,Casa,3.0,2.0,,No,162.0,110.0,,3780.72,120000000.0,"El Bosque, Calle Navus/Baquedano",Venta Usada,                      Procasa Adrian Ulloa Propiedades                  ,Procasa Adrián Ulloa Propiedades,25/03/2022
2134,6401036,La Reina,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/se-vende-casa-la-reina-178m2-3d2b-2esto-patio-antejardin/6401036,Casa,3.0,2.0,2.0,No,178.0,100.0,,7246.38,230000000.0,"La Reina, Se vende casa la reina 178m2 3d2b 2esto, patio/ antejardin",Venta Usada,                      Grupo Premium Propiedades Santiago                  ,Grupo Premium Propiedades Santiago,27/03/2022
2135,6566488,Ñuñoa,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/marchan-pereira-diagonal-oriente/6566488,Casa,4.0,4.0,4.0,No,375.0,350.0,,12200.0,387228000.0,"Ñuñoa, Marchan Pereira Diagonal Oriente",Venta Usada,                      Nancy Auvelez                  ,Unne,26/03/2022
2136,6653215,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/nonato-coolos-toros/6653215,Casa,3.0,1.0,,No,78.0,75.0,,2488.97,79000000.0,"Puente Alto, Nonato coo/los toros",Venta Usada,                      Aleida Lama Propiedades                  ,Aleida Lama Propiedades,24/03/2022
2137,6674213,Pedro Aguirre Cerda,https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/teocritoav-departamental-am57213la-marina-am/6674213,Casa,4.0,1.0,,No,300.0,104.0,,3465.66,110000000.0,"Pedro Aguirre Cerda, Teocrito.Av departamental (am-57213)/la marina (am)",Venta Usada,                      Propiedades Centro Santiago SPA                  ,Propiedades Centro Santiago SPA,26/03/2022
2138,6778202,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/alonso-de-camargo/6778202,Casa,10.0,3.0,2.0,No,140.0,140.0,,11500.0,365010000.0,"Santiago, Alonso de Camargo",Venta Usada,                      FABRIQ PROPIEDADES                  ,Fabriq Propiedades,25/03/2022
2139,6395082,La Reina,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/valenzuela-puelma-phurtado/6395082,Casa,5.0,5.0,5.0,No,939.0,350.0,,21300.0,676062000.0,"La Reina, Valenzuela puelma / p.Hurtado",Venta Usada,                      Residencial TSI Property                  ,Tsi Property,25/03/2022
2140,5423378,Maipú,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/ciudad-satelite/5423378,Casa,4.0,4.0,1.0,No,130.0,115.0,,5356.02,170000000.0,"Maipú, Ciudad Satélite",Venta Usada,                      Ángel Bustamante                  ,Unne,24/03/2022
2141,6694596,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/domingo-tocornal-domingo-tocornal-puente-alto/6694596,Casa,4.0,2.0,1.0,No,90.0,108.0,,2205.1,69990000.0,"Puente Alto, Domingo Tocornal, Domingo Tocornal, Puente Alto",Venta Usada,                      José Antonio Cárdenas Oyarzún                  ,Agente Inmobiliario,25/03/2022
2142,5550802,La Florida,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/alihuen/5550802,Casa,4.0,3.0,1.0,No,199.0,179.0,2022.0,5671.08,180000000.0,"La Florida, Alihuen",Venta Usada,                      Houm                  ,Houm,27/03/2022
2143,2691362,Ñuñoa,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/pedro-lautaro-ferrervillaseca/2691362,Casa,4.0,2.0,,No,396.0,124.0,,12854.44,408000000.0,"Ñuñoa, Pedro lautaro ferrer/villaseca",Venta Usada,                      Jorge Pablo Caro Propiedades                  ,Jorge Pablo Caro Propiedades,26/03/2022
2144,5695341,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/pasaje-puerto-velero-puente-alto/5695341,Casa,2.0,1.0,1.0,No,65.0,88.0,,2362.95,75000000.0,"Puente Alto, Pasaje Puerto Velero, Puente Alto",Venta Usada,                      P&S Propiedades                  ,Movahome Corredores Integrados,24/03/2022
2145,6310874,Las Condes,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/estadio-italiano/6310874,Casa,4.0,3.0,3.0,No,395.0,140.0,,11657.21,370000000.0,"Las Condes, Estadio Italiano",Venta Usada,                      Andrea Aravena                  ,Unne,26/03/2022
2146,6778146,Quinta Normal,https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/radal-quinta-normal/6778146,Casa,3.0,2.0,1.0,No,60.99,60.99,,3382.0,107344680.0,"Quinta Normal, Radal , Quinta Normal",Venta Usada,                      Fornés Propiedades                  ,Movahome Corredores Integrados,25/03/2022
2147,6766221,Las Condes,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/camino-la-vina-las-condes/6766221,Casa,7.0,5.0,4.0,No,590.0,1980.0,,50000.0,1587000000.0,"Las Condes, Camino La Viña , Las Condes",Venta Usada,                      Armacima Propiedades                  ,Armacima,25/03/2022
2148,6713868,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/roberto-espinoza-santiago-de-chile/6713868,Casa,4.0,2.0,,No,84.0,84.0,,4950.0,157113000.0,"Santiago, Roberto Espinoza , Santiago de Chile",Venta Usada,                      Cecilia Caldera                  ,Agente365 chile,24/03/2022
2149,6657006,Quilicura,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/nueva-toledo-aglos-himalayas-ag/6657006,Casa,3.0,3.0,,No,203.0,87.0,,5828.61,185000000.0,"Quilicura, Nueva toledo (ag)/los himalayas (ag)",Venta Usada,                      Propiedades Centro Santiago SPA                  ,Propiedades Centro Santiago SPA,25/03/2022
2150,6572647,Providencia,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/chile-espana/6572647,Casa,4.0,3.0,2.0,No,490.0,144.0,2022.0,15500.0,491970000.0,"Providencia, Chile España",Venta Usada,                      Houm                  ,Houm,27/03/2022
2151,6023327,Maipú,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/longitudinal/6023327,Casa,3.0,1.0,2.0,,110.0,,,2520.48,80000000.0,"Maipú, Longitudinal",Venta Usada,                      Alejandra escanilla garrido                  ,alejandra escanilla garrido,26/03/2022
2152,6222915,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/atencion-sres-empresarios-venta-de-casa-comercial-con-local-blindado/6222915,Casa,4.0,3.0,4.0,No,530.0,278.0,,12995.0,412461300.0,"Santiago, Atencion sres. Empresarios ...!!!!! venta de casa comercial con local blindado",Venta Usada,                      Grupo Premium Propiedades Santiago                  ,Grupo Premium Propiedades Santiago,24/03/2022
2153,6027864,La Reina,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/valenzuela-llanospadre-hurtado/6027864,Casa,6.0,4.0,,No,1150.0,250.0,,22950.0,728433000.0,"La Reina, Valenzuela LLanos/Padre Hurtado",Venta Usada,                      Mauricio Pino Propiedades                  ,Mauricio Pino Propiedades,26/03/2022
2154,6778047,La Florida,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/ongolmo-la-florida/6778047,Casa,3.0,2.0,2.0,No,92.0,150.0,,6500.0,206310000.0,"La Florida, Ongolmo , La Florida",Venta Usada,                      Alejandra Ramirez                  ,Agente365 chile,25/03/2022
